"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"21-Feb-2024","28-Mar-2024","XX","-","1,234.30","1,245.00","1,215.00","1,220.60","1,217.70","1,220.60","1,57,300","19,32,57,740.00","19,32,57,740.00","4,98,550","37,050"
"20-Feb-2024","28-Mar-2024","XX","-","1,225.00","1,241.25","1,209.05","1,234.55","1,236.90","1,234.55","1,78,750","21,91,22,670.00","21,91,22,670.00","4,61,500","26,000"
"19-Feb-2024","28-Mar-2024","XX","-","1,242.10","1,245.60","1,225.00","1,238.35","1,242.35","1,238.35","1,99,550","24,67,21,800.00","24,67,21,800.00","4,35,500","43,550"
"16-Feb-2024","28-Mar-2024","XX","-","1,156.85","1,249.00","1,156.85","1,242.10","1,244.40","1,242.10","5,07,000","61,70,69,830.00","61,70,69,830.00","3,91,950","32,500"
"15-Feb-2024","28-Mar-2024","XX","-","1,155.00","1,188.90","1,147.00","1,153.65","1,154.30","1,153.65","1,43,650","16,70,51,820.00","16,70,51,820.00","3,59,450","42,900"
"14-Feb-2024","28-Mar-2024","XX","-","1,150.45","1,200.00","1,128.05","1,148.55","1,151.05","1,148.55","5,93,450","69,05,48,365.00","69,05,48,365.00","3,16,550","74,750"
"13-Feb-2024","28-Mar-2024","XX","-","1,160.60","1,167.05","1,139.15","1,153.00","1,156.95","1,153.00","2,45,050","28,28,69,047.50","28,28,69,047.50","2,41,800","82,550"
"12-Feb-2024","28-Mar-2024","XX","-","1,183.65","1,189.50","1,141.75","1,154.60","1,152.90","1,154.60","1,83,300","21,28,71,002.50","21,28,71,002.50","1,59,250","56,550"
"09-Feb-2024","28-Mar-2024","XX","-","1,203.70","1,205.35","1,180.20","1,184.75","1,183.65","1,184.75","93,600","11,13,96,512.50","11,13,96,512.50","1,02,700","13,000"
"08-Feb-2024","28-Mar-2024","XX","-","1,218.25","1,250.00","1,201.10","1,206.40","1,209.50","1,206.40","1,98,900","24,29,92,815.00","24,29,92,815.00","89,700","4,550"
"07-Feb-2024","28-Mar-2024","XX","-","1,207.35","1,216.80","1,192.00","1,212.55","1,215.00","1,212.55","1,50,150","18,11,26,562.50","18,11,26,562.50","85,150","20,800"
"06-Feb-2024","28-Mar-2024","XX","-","1,148.25","1,202.80","1,142.00","1,199.65","1,200.50","1,199.65","3,47,750","40,89,34,987.50","40,89,34,987.50","64,350","16,250"
"05-Feb-2024","28-Mar-2024","XX","-","1,128.00","1,145.20","1,124.80","1,130.10","1,127.70","1,130.10","57,200","6,49,27,297.50","6,49,27,297.50","48,100","22,100"
"02-Feb-2024","28-Mar-2024","XX","-","1,120.55","1,120.55","1,111.80","1,113.05","1,111.80","1,113.05","5,850","65,20,572.50","65,20,572.50","26,000","1,950"
"01-Feb-2024","28-Mar-2024","XX","-","1,120.00","1,120.00","1,102.10","1,110.75","1,110.75","1,126.05","9,750","1,08,11,905.00","1,08,11,905.00","24,050","4,550"
"31-Jan-2024","28-Mar-2024","XX","-","1,110.05","1,129.55","1,110.05","1,126.60","1,125.95","1,126.60","9,100","1,02,37,597.50","1,02,37,597.50","19,500","-2,600"
"30-Jan-2024","28-Mar-2024","XX","-","1,122.00","1,122.00","1,109.65","1,110.05","1,109.65","1,110.05","6,500","72,47,825.00","72,47,825.00","22,100","3,900"
"29-Jan-2024","28-Mar-2024","XX","-","1,126.50","1,130.65","1,114.00","1,125.60","1,126.50","1,125.60","22,750","2,55,59,852.50","2,55,59,852.50","18,200","7,150"
"25-Jan-2024","28-Mar-2024","XX","-","1,100.00","1,119.20","1,094.00","1,118.80","1,118.35","1,118.80","6,500","71,74,472.50","71,74,472.50","11,050","3,900"
"24-Jan-2024","28-Mar-2024","XX","-","1,098.60","1,104.00","1,098.60","1,104.00","1,104.00","1,111.55","1,300","14,31,690.00","14,31,690.00","7,150","650"
"23-Jan-2024","28-Mar-2024","XX","-","1,081.00","1,081.00","1,081.00","1,081.00","1,081.00","1,095.05","650","7,02,650.00","7,02,650.00","6,500","650"
"20-Jan-2024","28-Mar-2024","XX","-","-","-","-","1,111.05","1,111.05","1,091.35","-","-","-","5,850","-"
"19-Jan-2024","28-Mar-2024","XX","-","1,092.50","1,111.05","1,092.50","1,111.05","1,111.05","1,114.10","2,600","28,64,452.50","28,64,452.50","5,850","2,600"
"18-Jan-2024","28-Mar-2024","XX","-","-","-","-","1,132.00","1,132.00","1,095.50","-","-","-","3,250","-"
"17-Jan-2024","28-Mar-2024","XX","-","-","-","-","1,132.00","1,132.00","1,138.30","-","-","-","3,250","-"
"16-Jan-2024","28-Mar-2024","XX","-","1,138.10","1,138.10","1,132.00","1,132.00","1,132.00","1,149.70","1,950","22,13,315.00","22,13,315.00","3,250","1,950"
"15-Jan-2024","28-Mar-2024","XX","-","-","-","-","1,150.00","1,150.00","1,155.10","-","-","-","1,300","-"
"12-Jan-2024","28-Mar-2024","XX","-","1,150.75","1,150.75","1,150.00","1,150.00","1,150.00","1,151.40","1,950","22,43,052.50","22,43,052.50","1,300","650"
"11-Jan-2024","28-Mar-2024","XX","-","1,135.00","1,145.00","1,135.00","1,145.00","1,145.00","1,160.75","1,300","14,82,000.00","14,82,000.00","650","-"
"10-Jan-2024","28-Mar-2024","XX","-","-","-","-","1,140.00","1,140.00","1,132.65","-","-","-","650","-"
"09-Jan-2024","28-Mar-2024","XX","-","-","-","-","1,140.00","1,140.00","1,119.25","-","-","-","650","-"
"08-Jan-2024","28-Mar-2024","XX","-","-","-","-","1,140.00","1,140.00","1,104.25","-","-","-","650","-"
"05-Jan-2024","28-Mar-2024","XX","-","-","-","-","1,140.00","1,140.00","1,130.60","-","-","-","650","-"
"04-Jan-2024","28-Mar-2024","XX","-","-","-","-","1,140.00","1,140.00","1,127.25","-","-","-","650","-"
"03-Jan-2024","28-Mar-2024","XX","-","1,140.00","1,140.00","1,140.00","1,140.00","1,140.00","1,127.85","650","7,41,000.00","7,41,000.00","650","650"
"02-Jan-2024","28-Mar-2024","XX","-","-","-","-","1,119.90","-","1,131.20","-","-","-","-","-"
"01-Jan-2024","28-Mar-2024","XX","-","-","-","-","1,119.90","-","1,137.50","-","-","-","-","-"
"29-Dec-2023","28-Mar-2024","XX","-","-","-","-","1,119.90","-","1,131.85","-","-","-","-","-"
