Date,Close Price
24-Jan-2023,118.9
25-Jan-2023,116.35
27-Jan-2023,111.0
30-Jan-2023,105.0
31-Jan-2023,117.95
01-Feb-2023,112.4
02-Feb-2023,110.65
03-Feb-2023,113.95
06-Feb-2023,119.9
07-Feb-2023,117.7
08-Feb-2023,117.15
09-Feb-2023,113.75
10-Feb-2023,113.65
13-Feb-2023,107.65
14-Feb-2023,105.25
15-Feb-2023,109.75
16-Feb-2023,110.75
17-Feb-2023,111.15
20-Feb-2023,118.65
21-Feb-2023,116.9
22-Feb-2023,118.0
23-Feb-2023,118.3
24-Feb-2023,118.55
27-Feb-2023,115.35
28-Feb-2023,113.65
01-Mar-2023,115.4
02-Mar-2023,116.6
03-Mar-2023,117.05
06-Mar-2023,117.35
08-Mar-2023,117.15
09-Mar-2023,118.9
10-Mar-2023,116.4
13-Mar-2023,107.7
14-Mar-2023,107.9
15-Mar-2023,110.7
16-Mar-2023,108.95
17-Mar-2023,119.5
20-Mar-2023,118.5
21-Mar-2023,117.55
22-Mar-2023,118.55
23-Mar-2023,117.65
24-Mar-2023,116.6
27-Mar-2023,118.65
28-Mar-2023,107.15
29-Mar-2023,110.1
31-Mar-2023,105.35
03-Apr-2023,105.75
05-Apr-2023,106.1
06-Apr-2023,104.3
10-Apr-2023,104.0
11-Apr-2023,104.05
12-Apr-2023,103.4
13-Apr-2023,104.25
17-Apr-2023,103.45
18-Apr-2023,103.5
19-Apr-2023,102.6
20-Apr-2023,102.9
21-Apr-2023,103.1
24-Apr-2023,103.2
25-Apr-2023,103.15
26-Apr-2023,101.35
27-Apr-2023,101.7
28-Apr-2023,102.7
02-May-2023,105.6
03-May-2023,105.05
04-May-2023,105.65
05-May-2023,104.8
08-May-2023,104.9
09-May-2023,105.15
10-May-2023,104.9
11-May-2023,106.45
12-May-2023,108.55
15-May-2023,106.55
16-May-2023,108.35
17-May-2023,107.15
18-May-2023,106.75
19-May-2023,104.8
22-May-2023,107.0
23-May-2023,106.05
24-May-2023,106.1
25-May-2023,105.2
26-May-2023,105.65
29-May-2023,105.7
30-May-2023,105.35
31-May-2023,105.65
01-Jun-2023,108.7
02-Jun-2023,112.65
05-Jun-2023,111.2
06-Jun-2023,111.1
07-Jun-2023,110.55
08-Jun-2023,111.85
09-Jun-2023,111.0
12-Jun-2023,109.35
13-Jun-2023,114.8
14-Jun-2023,112.6
15-Jun-2023,114.2
16-Jun-2023,113.1
16-Jun-2023,131.1
19-Jun-2023,132.85
20-Jun-2023,127.9
21-Jun-2023,128.65
22-Jun-2023,123.0
23-Jun-2023,126.6
26-Jun-2023,130.2
27-Jun-2023,135.65
28-Jun-2023,141.95
30-Jun-2023,147.05
03-Jul-2023,150.45
04-Jul-2023,147.05
05-Jul-2023,148.45
06-Jul-2023,153.85
07-Jul-2023,162.55
10-Jul-2023,163.8
11-Jul-2023,174.2
12-Jul-2023,179.6
13-Jul-2023,173.35
14-Jul-2023,182.65
17-Jul-2023,181.0
18-Jul-2023,174.25
19-Jul-2023,172.75
20-Jul-2023,170.85
21-Jul-2023,174.05
24-Jul-2023,172.8
25-Jul-2023,174.25
26-Jul-2023,174.3
27-Jul-2023,175.7
28-Jul-2023,175.25
31-Jul-2023,174.7
01-Aug-2023,172.55
02-Aug-2023,168.25
03-Aug-2023,170.45
04-Aug-2023,170.6
07-Aug-2023,174.35
08-Aug-2023,177.65
09-Aug-2023,182.6
10-Aug-2023,181.5
11-Aug-2023,202.4
14-Aug-2023,208.8
16-Aug-2023,222.8
17-Aug-2023,222.75
18-Aug-2023,214.6
21-Aug-2023,219.85
22-Aug-2023,223.6
23-Aug-2023,222.5
24-Aug-2023,216.75
25-Aug-2023,211.0
28-Aug-2023,220.6
29-Aug-2023,227.85
30-Aug-2023,232.8
31-Aug-2023,251.8
01-Sep-2023,245.5
04-Sep-2023,250.85
05-Sep-2023,242.65
06-Sep-2023,240.85
07-Sep-2023,242.4
08-Sep-2023,246.5
11-Sep-2023,247.45
12-Sep-2023,229.1
13-Sep-2023,223.3
14-Sep-2023,227.0
15-Sep-2023,228.65
18-Sep-2023,229.35
20-Sep-2023,219.15
21-Sep-2023,213.1
22-Sep-2023,215.7
25-Sep-2023,204.2
26-Sep-2023,216.55
27-Sep-2023,224.2
28-Sep-2023,224.25
29-Sep-2023,227.55
03-Oct-2023,229.65
04-Oct-2023,226.4
05-Oct-2023,234.4
06-Oct-2023,258.15
09-Oct-2023,251.25
10-Oct-2023,262.05
11-Oct-2023,271.2
12-Oct-2023,274.55
13-Oct-2023,274.4
16-Oct-2023,283.85
17-Oct-2023,294.7
18-Oct-2023,301.2
19-Oct-2023,304.3
20-Oct-2023,300.1
23-Oct-2023,287.35
25-Oct-2023,293.75
26-Oct-2023,285.9
27-Oct-2023,287.45
30-Oct-2023,291.25
31-Oct-2023,288.7
01-Nov-2023,297.35
02-Nov-2023,298.15
03-Nov-2023,304.65
06-Nov-2023,321.4
07-Nov-2023,336.95
08-Nov-2023,347.9
09-Nov-2023,336.1
10-Nov-2023,338.5
12-Nov-2023,338.05
13-Nov-2023,337.2
15-Nov-2023,329.8
16-Nov-2023,313.5
17-Nov-2023,317.1
20-Nov-2023,313.8
21-Nov-2023,333.2
22-Nov-2023,333.15
23-Nov-2023,328.9
24-Nov-2023,329.2
28-Nov-2023,327.25
29-Nov-2023,321.65
30-Nov-2023,325.1
01-Dec-2023,334.85
04-Dec-2023,336.1
05-Dec-2023,337.15
06-Dec-2023,327.85
07-Dec-2023,321.9
08-Dec-2023,323.6
11-Dec-2023,318.25
12-Dec-2023,314.95
13-Dec-2023,319.7
14-Dec-2023,324.2
15-Dec-2023,316.2
18-Dec-2023,316.75
19-Dec-2023,315.4
20-Dec-2023,322.25
21-Dec-2023,327.2
22-Dec-2023,333.7
26-Dec-2023,343.3
27-Dec-2023,352.15
28-Dec-2023,345.45
29-Dec-2023,354.1
01-Jan-2024,362.3
02-Jan-2024,362.7
03-Jan-2024,359.6
04-Jan-2024,363.8
05-Jan-2024,357.75
08-Jan-2024,372.35
09-Jan-2024,382.3
10-Jan-2024,380.15
11-Jan-2024,390.7
12-Jan-2024,389.4
15-Jan-2024,384.75
16-Jan-2024,367.9
17-Jan-2024,362.15
18-Jan-2024,361.95
19-Jan-2024,364.6
20-Jan-2024,361.4
23-Jan-2024,352.15
24-Jan-2024,361.5
25-Jan-2024,354.95
29-Jan-2024,354.95
30-Jan-2024,367.4
31-Jan-2024,350.2
01-Feb-2024,334.05
02-Feb-2024,347.9
05-Feb-2024,339.85
06-Feb-2024,330.0
07-Feb-2024,337.25
08-Feb-2024,337.1
08-Feb-2024,352.05
09-Feb-2024,357.95
12-Feb-2024,363.9
13-Feb-2024,366.5
14-Feb-2024,364.25
15-Feb-2024,391.65
16-Feb-2024,384.6
19-Feb-2024,374.15
20-Feb-2024,364.55
21-Feb-2024,376.25
22-Feb-2024,383.85
23-Feb-2024,384.65
26-Feb-2024,379.35
27-Feb-2024,370.5
28-Feb-2024,378.5
29-Feb-2024,396.85
01-Mar-2024,399.45
02-Mar-2024,412.4
04-Mar-2024,408.95
05-Mar-2024,403.25
06-Mar-2024,405.65
07-Mar-2024,409.45
11-Mar-2024,396.3
12-Mar-2024,381.5
13-Mar-2024,390.1
14-Mar-2024,385.8
15-Mar-2024,370.05
18-Mar-2024,373.1
19-Mar-2024,366.8
20-Mar-2024,367.75
21-Mar-2024,378.25
22-Mar-2024,385.2
26-Mar-2024,400.85
27-Mar-2024,415.15
28-Mar-2024,427.8
01-Apr-2024,425.9
02-Apr-2024,428.6
03-Apr-2024,428.85
04-Apr-2024,430.95
05-Apr-2024,430.5
08-Apr-2024,433.45
09-Apr-2024,425.7
10-Apr-2024,417.95
12-Apr-2024,427.75
15-Apr-2024,418.8
16-Apr-2024,413.25
18-Apr-2024,402.15
19-Apr-2024,408.55
22-Apr-2024,401.7
23-Apr-2024,414.65
24-Apr-2024,421.8
25-Apr-2024,417.8
26-Apr-2024,419.4
29-Apr-2024,411.65
30-Apr-2024,414.1
02-May-2024,411.8
03-May-2024,406.1
06-May-2024,400.05
07-May-2024,388.5
08-May-2024,393.3
09-May-2024,397.15
10-May-2024,410.55
13-May-2024,400.1
14-May-2024,397.3
15-May-2024,409.15
16-May-2024,411.1
17-May-2024,414.9
18-May-2024,413.2
21-May-2024,401.5
22-May-2024,399.8
23-May-2024,403.0
24-May-2024,401.95
27-May-2024,406.45
28-May-2024,402.45
29-May-2024,394.8
30-May-2024,384.85
31-May-2024,388.45
03-Jun-2024,390.95
04-Jun-2024,378.65
05-Jun-2024,402.55
06-Jun-2024,399.65
07-Jun-2024,407.85
10-Jun-2024,409.25
11-Jun-2024,408.95
12-Jun-2024,404.2
13-Jun-2024,398.4
14-Jun-2024,400.5
18-Jun-2024,424.0
19-Jun-2024,423.55
20-Jun-2024,431.2
21-Jun-2024,453.0
24-Jun-2024,446.1
25-Jun-2024,438.15
26-Jun-2024,456.65
27-Jun-2024,476.3
28-Jun-2024,501.15
