Date,Close Price
05-Sep-2023,65.45
06-Sep-2023,65.45
07-Sep-2023,66.0
08-Sep-2023,66.7
11-Sep-2023,66.95
12-Sep-2023,63.8
13-Sep-2023,63.9
14-Sep-2023,65.25
15-Sep-2023,65.7
18-Sep-2023,65.05
20-Sep-2023,64.9
21-Sep-2023,63.9
22-Sep-2023,63.75
25-Sep-2023,63.85
26-Sep-2023,63.3
27-Sep-2023,64.0
28-Sep-2023,63.05
29-Sep-2023,64.45
03-Oct-2023,63.95
04-Oct-2023,63.0
05-Oct-2023,61.95
06-Oct-2023,61.9
09-Oct-2023,61.5
10-Oct-2023,63.4
11-Oct-2023,62.75
12-Oct-2023,61.95
13-Oct-2023,62.0
16-Oct-2023,62.75
17-Oct-2023,62.95
18-Oct-2023,62.4
19-Oct-2023,63.85
20-Oct-2023,63.05
23-Oct-2023,61.45
25-Oct-2023,60.0
26-Oct-2023,59.5
27-Oct-2023,61.2
30-Oct-2023,60.1
31-Oct-2023,59.95
01-Nov-2023,59.1
02-Nov-2023,58.65
03-Nov-2023,58.3
06-Nov-2023,58.8
07-Nov-2023,59.9
08-Nov-2023,59.55
09-Nov-2023,58.1
10-Nov-2023,58.75
12-Nov-2023,59.65
13-Nov-2023,58.85
15-Nov-2023,60.2
16-Nov-2023,59.9
17-Nov-2023,59.5
20-Nov-2023,60.65
21-Nov-2023,60.4
22-Nov-2023,59.1
23-Nov-2023,60.35
24-Nov-2023,60.15
28-Nov-2023,60.7
29-Nov-2023,60.65
30-Nov-2023,61.6
01-Dec-2023,61.35
04-Dec-2023,61.7
05-Dec-2023,61.15
06-Dec-2023,60.4
07-Dec-2023,61.1
08-Dec-2023,61.9
11-Dec-2023,61.8
12-Dec-2023,61.4
13-Dec-2023,60.3
14-Dec-2023,60.3
15-Dec-2023,60.85
18-Dec-2023,61.55
19-Dec-2023,61.75
20-Dec-2023,60.1
21-Dec-2023,60.2
22-Dec-2023,61.45
26-Dec-2023,60.75
27-Dec-2023,61.0
28-Dec-2023,61.1
29-Dec-2023,61.75
01-Jan-2024,62.15
02-Jan-2024,61.55
03-Jan-2024,61.5
04-Jan-2024,62.0
05-Jan-2024,65.65
08-Jan-2024,64.65
09-Jan-2024,64.9
10-Jan-2024,64.25
11-Jan-2024,63.6
12-Jan-2024,63.1
15-Jan-2024,63.55
16-Jan-2024,62.9
17-Jan-2024,61.9
18-Jan-2024,61.55
19-Jan-2024,61.6
20-Jan-2024,62.6
23-Jan-2024,61.45
24-Jan-2024,61.7
25-Jan-2024,60.95
29-Jan-2024,61.7
30-Jan-2024,63.5
31-Jan-2024,65.05
01-Feb-2024,69.95
02-Feb-2024,69.4
05-Feb-2024,70.95
06-Feb-2024,72.9
07-Feb-2024,70.5
08-Feb-2024,71.75
09-Feb-2024,68.95
12-Feb-2024,66.55
13-Feb-2024,67.5
14-Feb-2024,69.8
15-Feb-2024,70.6
16-Feb-2024,72.35
19-Feb-2024,73.1
20-Feb-2024,71.75
21-Feb-2024,69.95
22-Feb-2024,71.2
23-Feb-2024,70.25
26-Feb-2024,72.45
27-Feb-2024,72.0
28-Feb-2024,71.05
29-Feb-2024,70.15
01-Mar-2024,70.0
02-Mar-2024,71.45
04-Mar-2024,69.95
05-Mar-2024,70.4
06-Mar-2024,70.1
07-Mar-2024,67.7
11-Mar-2024,66.15
12-Mar-2024,64.65
13-Mar-2024,61.55
14-Mar-2024,63.6
15-Mar-2024,62.4
18-Mar-2024,62.25
19-Mar-2024,61.9
20-Mar-2024,61.5
21-Mar-2024,62.75
22-Mar-2024,63.95
26-Mar-2024,64.8
27-Mar-2024,65.3
28-Mar-2024,66.1
01-Apr-2024,67.5
02-Apr-2024,68.55
03-Apr-2024,70.65
04-Apr-2024,70.6
05-Apr-2024,70.35
08-Apr-2024,69.95
09-Apr-2024,68.35
10-Apr-2024,68.8
12-Apr-2024,69.6
15-Apr-2024,68.85
16-Apr-2024,70.8
18-Apr-2024,70.05
19-Apr-2024,70.15
22-Apr-2024,69.6
23-Apr-2024,71.1
24-Apr-2024,70.95
25-Apr-2024,70.2
26-Apr-2024,69.55
29-Apr-2024,69.55
30-Apr-2024,69.05
02-May-2024,68.9
03-May-2024,68.45
06-May-2024,68.65
07-May-2024,68.0
08-May-2024,68.95
09-May-2024,68.55
10-May-2024,67.5
13-May-2024,67.15
14-May-2024,68.2
15-May-2024,68.65
16-May-2024,69.5
17-May-2024,68.65
18-May-2024,69.2
21-May-2024,69.25
22-May-2024,68.45
23-May-2024,68.35
24-May-2024,68.05
27-May-2024,67.85
28-May-2024,67.1
29-May-2024,66.6
30-May-2024,66.7
31-May-2024,67.65
03-Jun-2024,67.65
04-Jun-2024,64.55
05-Jun-2024,64.15
06-Jun-2024,67.15
07-Jun-2024,67.9
10-Jun-2024,68.59
11-Jun-2024,68.74
12-Jun-2024,69.02
13-Jun-2024,72.62
14-Jun-2024,73.91
18-Jun-2024,78.75
19-Jun-2024,76.74
20-Jun-2024,75.83
21-Jun-2024,76.09
24-Jun-2024,76.0
25-Jun-2024,75.61
26-Jun-2024,75.44
27-Jun-2024,74.16
28-Jun-2024,75.31
