"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"19-Aug-2022","29-Sep-2022","XX","-","2,502.75","2,506.60","2,451.60","2,457.75","2,454.00","2,457.75","5,32,125","1,31,67,30,225.00","1,31,67,30,225.00","6,70,875","2,82,750"
"18-Aug-2022","29-Sep-2022","XX","-","2,507.15","2,517.50","2,488.10","2,499.15","2,501.35","2,499.15","2,74,125","68,50,28,475.00","68,50,28,475.00","3,88,125","1,35,375"
"17-Aug-2022","29-Sep-2022","XX","-","2,510.00","2,540.45","2,498.00","2,507.15","2,504.25","2,507.15","1,83,000","46,05,98,887.50","46,05,98,887.50","2,52,750","57,000"
"16-Aug-2022","29-Sep-2022","XX","-","2,466.00","2,513.35","2,455.15","2,507.10","2,506.30","2,507.10","1,26,750","31,68,49,987.50","31,68,49,987.50","1,95,750","35,250"
"12-Aug-2022","29-Sep-2022","XX","-","2,497.00","2,505.95","2,477.50","2,485.35","2,482.70","2,485.35","67,125","16,72,04,643.75","16,72,04,643.75","1,60,500","10,500"
"11-Aug-2022","29-Sep-2022","XX","-","2,462.20","2,501.45","2,461.90","2,486.70","2,488.20","2,486.70","1,08,000","26,87,98,593.75","26,87,98,593.75","1,50,000","5,625"
"10-Aug-2022","29-Sep-2022","XX","-","2,476.95","2,477.00","2,432.80","2,452.85","2,450.30","2,452.85","63,375","15,50,86,537.50","15,50,86,537.50","1,44,375","6,000"
"08-Aug-2022","29-Sep-2022","XX","-","2,469.00","2,489.25","2,452.05","2,466.35","2,468.00","2,466.35","87,750","21,63,19,012.50","21,63,19,012.50","1,38,375","18,375"
"05-Aug-2022","29-Sep-2022","XX","-","2,458.00","2,493.00","2,438.95","2,455.70","2,453.00","2,455.70","1,29,000","31,75,88,268.75","31,75,88,268.75","1,20,000","27,000"
"05-Aug-2022","29-Sep-2022","XX","-","2,458.00","2,493.00","2,438.95","2,455.70","2,453.00","2,455.70","1,29,000","31,75,88,268.75","31,75,88,268.75","1,20,000","27,000"
"04-Aug-2022","29-Sep-2022","XX","-","2,440.50","2,448.20","2,390.00","2,441.70","2,440.00","2,441.70","70,125","16,97,75,587.50","16,97,75,587.50","93,000","9,000"
"03-Aug-2022","29-Sep-2022","XX","-","2,392.30","2,441.40","2,373.65","2,433.15","2,438.00","2,433.15","54,375","13,06,78,350.00","13,06,78,350.00","84,000","4,125"
"03-Aug-2022","29-Sep-2022","XX","-","2,392.30","2,441.40","2,373.65","2,433.15","2,438.00","2,433.15","54,375","13,06,78,350.00","13,06,78,350.00","84,000","4,125"
"02-Aug-2022","29-Sep-2022","XX","-","2,384.30","2,420.00","2,382.90","2,402.65","2,399.00","2,402.65","43,500","10,46,67,881.25","10,46,67,881.25","79,875","6,000"
